322	Joseph Y. Halpern	0	2
2069	Andreas Zachmann	0	0
2170	Christos Davatzikos	0	1
847	Slawomir Nowaczyk	0	2
1352	Simeon J. Simoff	0	1
3077	Roger England	0	3
4004	Ross Bunker	0	0
2541	Douglas R. Skuce	0	2
502	S. S. Ravi	0	1
3752	E. Michael Keen	0	3
1725	Brigitte Jaumard	0	2
1292	Zvi M. Kedem	0	0
3547	Eric K. Y. Ho	0	1
844	Midori Tanaka	0	2
2714	Robert Sanderson	0	3
2723	I. R. Palmer	0	0
2557	Sham M. Kakade	0	2
795	Zohar Manna	0	2
690	Jeffrey Johns	0	2
2337	Rayid Ghani	0	1
1943	Christophe de Maindreville	0	0
2756	Yong Guan	0	1
2182	Luis von Ahn	0	1
1632	Yih-Ling Hedley	0	3
1467	Erik Buchmann	0	1
2967	Allen Condit	0	3
2259	Josiane Xavier Parreira	0	3
2671	Nagender Bandi	0	0
3750	P. Jourlin	0	3
1665	Guang Feng	0	3
2931	Prasad Deshpande	0	0
2327	Jamie Callan	0	3
2594	Hojun Jaygarl	0	3
1522	Kenneth A. De Jong	0	2
1819	Hung V. Nguyen	0	1
1870	Steve Ford	0	0
3439	Roger Y. Tsai	0	2
748	Jasmina Pavlin	0	2
2925	Rafiul Ahad	0	0
2199	Jaime Arguello	0	3
711	Randy Kerber	0	1
3851	Jian-Ming Xu	0	3
544	John O. Everett	0	2
971	Warren P. Seering	0	2
3725	Kevin J. Prey	0	3
2866	Robert E. Stepp	0	2
1526	Simon Perkins	0	1
1061	Ariel D. Procaccia	0	2
2550	Susanne Ornager	0	3
590	Daniela Rus	0	3
1259	Nobuyuki Shimizu	0	3
2768	Ghassan Z. Qadah	0	0
2592	Yuping Yang	0	1
2802	David E. Losada	0	3
3784	Ramesh Sankaranarayanan	0	3
4013	Douglas Banks	0	0
2538	Yumi Ichimura	0	3
324	Qiang Yang	0	2
224	Nabil R. Adam	0	0
1283	Duncan A. Buell	0	3
1780	Geoffrey J. McLachlan	0	1
2451	Jong Wook Kim	0	3
4016	James L. Edwards	0	0
2252	Bingsheng He	0	0
2179	Dimitrios Gunopulos	0	1
1980	Robert F. Murphy	0	1
2137	Jonathan Tang	0	1
3214	Zong-Xian Yin	0	1
1267	Erik F. Tjong Kim Sang	0	3
1613	Peter Antal	0	1
1931	Esther Pacitti	0	0
2787	Richard D. Lawrence	0	1
1881	Li Wei	0	1
3874	Lujun Fang	0	3
131	Susana Ladra	0	3
71	Mark S. Fox	0	2
732	Jeff G. Schneider	0	2
98	Amol Ghoting	0	1
2251	Ryan Huebsch	0	0
1534	Yao-Nan Lien	0	0
4037	Michael Picard	0	0
2935	Takeshi Fukuda	0	1
867	Gadi Pinkas	0	2
3313	Anselm Blocher	0	2
2163	Yehoshua Sagiv	0	0
1930	Reza Akbarinia	0	0
68	Dongmo Zhang	0	2
4005	Christoffer Hall	0	0
1491	Pamela Drew	0	0
3792	Masumi Narita	0	3
3159	Vuk Ercegovac	0	0
1472	Benjamin Chan	0	3
603	Allen Ginsberg	0	2
494	Charles B. Callaway	0	2
2303	Vassos Hadzilacos	0	0
3723	Kenneth Bloom	0	3
2149	Lothar F. Mackert	0	0
1010	Sasha Blair-Goldensohn	0	3
1542	Victor B. Zordan	0	1
780	Dragos D. Margineantu	0	2
1825	Kun-Lung Wu	0	0
3575	James S. Ribeiro	0	1
211	Mao Chen	0	3
2747	M. Bauer	0	2
2381	Riccardo Martoglia	0	3
2449	Donghui Zhang	0	0
1861	Ioana Burcea	0	0
3460	David D. Jensen	0	1
964	Hideto Tomabechi	0	2
1538	Amy McGovern	0	2
2100	Giorgio Ghelli	0	0
3371	Elliot B. Koffman	0	2
1093	Pooyan Fazli	0	2
314	William C. Regli	0	2
3437	Hideo Seki	0	2
3873	Philip Cotter	0	3
1125	David R. Karger	0	3
1419	Angela Bonifati	0	0
3165	Shantanu Joshi	0	0
1247	Xuan Hieu Phan	0	1
3198	Nuwee Wiwatwattana	0	0
2645	Dragomir Anguelov	0	1
1012	Steven Reece	0	2
1662	J. Benton	0	2
3971	Stig Berild	0	0
3853	Ralf Bierig	0	3
635	Timothy M. Converse	0	2
717	Matthew Klenk	0	2
3099	Dong Zhuang	0	3
2674	Hideko S. Kunii	0	0
2406	Hong Su	0	0
354	John K. Tsotsos	0	2
943	A. Ricardo Morales	0	2
1325	Sven Laur	0	1
2859	Dennis de Champeaux	0	2
395	Carmel Domshlak	0	2
1575	Malcolm R. K. Ryan	0	2
606	Ido Dagan	0	2
2649	Hyung-Jeong Yang	0	1
66	Josiane Mothe	0	3
3868	Haixuan Yang	0	3
926	David B. Searls	0	2
2186	Daniel Zinn	0	0
1395	Gunter Saake	0	0
2726	Christian Wiesner	0	0
2022	Jorge B. Bocca	0	0
1919	Michel Scholl	0	0
2688	Sven-Eric Lautemann	0	0
3176	William Bohrer	0	0
2513	Dolf Trieschnigg	0	3
1436	Trystan Upstill	0	3
2742	Nicola Onose	0	0
655	James D. Hollan	0	2
2126	Elio Masciari	0	0
1361	Parke Godfrey	0	0
215	Kamalakar Karlapalem	0	0
1278	Robert L. Williams	0	3
1483	Carlos Ordonez	0	1
1182	Felisa Verdejo	0	3
1668	Masaki Aono	0	3
163	Gang Wang	0	1
2246	Mohamed Y. Eltabakh	0	0
2150	Walid Rjaibi	0	0
3512	Wen Niu	0	1
631	Mubarak Shah	0	2
458	Tat-Seng Chua	0	3
371	Alexander Botta	0	2
3791	Ryosuke Nagura	0	3
2520	H. Sato	0	0
2033	H. Noble	0	0
3881	Manos Tsagias	0	3
295	Elaine Kant	0	2
195	Moustafa Ghanem	0	1
2004	Berthold Reinwald	0	0
921	L. Y. Shih	0	2
1444	Hongjian Fan	0	1
517	Surnjani Djoko	0	2
1460	Seppo Sippu	0	0
2517	Patrice Bellot	0	3
1225	Sung-Hyon Myaeng	0	3
536	Michael P. Wellman	0	2
703	Micheline Kamber	0	1
2457	Claudiu S. Firan	0	3
1628	P. Florath	0	2
2035	Stefan Manegold	0	0
3773	M. E. Maron	0	3
3091	Joanne S. Claussen	0	3
4011	G. R. Karsner	0	0
3272	Raz Tamir	0	1
2994	Ronald C. Unrau	0	0
3312	Roger Lueder	0	3
2515	Dipasree Pal	0	3
2094	Andreas Thor	0	0
2851	Ambuj Goyal	0	0
307	Maja J. Mataric	0	2
3386	Kathryn M. Chalfan	0	2
1654	Leliane Nunes de Barros	0	2
3205	Linh Thai Nguyen	0	3
3200	Nat Wyatt	0	0
1705	Jun Zhang 0002	0	1
432	David Carmel	0	3
1186	Naoaki Okazaki	0	3
3601	Shyam Boriah	0	1
375	Duane Szafron	0	2
434	Laurent Catach	0	2
1559	Maurice Coyle	0	3
1124	Jian Hu	0	3
877	Tom Fawcett	0	1
3987	Tom Wimberg	0	0
1895	Unil Yun	0	1
3008	Pedro Celis	0	0
3948	J. Nations	0	0
1630	Chi-Yin Chow	0	0
3306	R. M. Lee	0	0
3321	Stephanie Sage	0	2
695	Sanjaya Addanki	0	2
151	Daniel P. Miranker	0	0
1188	Karen Kukich	0	3
2169	Edward Herskovits	0	1
2846	George Colliat	0	0
3554	Ashley C. Lovell	0	1
1973	Alexander Hinneburg	0	1
4018	Edmond Lau	0	0
3893	L. Anderson	0	0
1454	Wee Keong Ng	0	1
1234	Clifford J. Weinstein	0	3
3126	Maya Ramanath	0	0
3471	Christopher D. Carothers	0	1
489	Ashwin Srinivasan	0	2
2225	Konstantinos Chandrinos	0	3
3101	Ian Tian Yi Li	0	1
2796	Luis M. de Campos	0	3
849	Derek H. Sleeman	0	2
2919	Miguel A. Rueda-Morales	0	3
1717	Corinna Cortes	0	1
4023	Pierre Colignon	0	0
805	Yifen Huang	0	3
438	Hei Chan	0	2
3	Takeo Kanade	0	2
681	Makoto Iwayama	0	3
853	Michita Imai	0	2
1119	Peng Dai	0	2
2364	Wai-Yip Lin	0	3
2155	Luanne Freund	0	3
3963	Clenn Thompson	0	0
743	David Wolpert	0	2
1326	Wenliang Du	0	1
1469	Kazi A. Zaman	0	0
3046	Sheng Wu	0	3
1880	Stephan Hartmann	0	3
1087	David Silver	0	2
2111	Alvaro Soto	0	2
3735	Diane L. Elliot	0	3
1499	Stefano Ferilli	0	2
507	Kalev Kask	0	2
2021	Wang-Chien Lee	0	0
202	Shinichi Honiden	0	2
2586	Chris Clifton	0	1
834	Seshashayee S. Murthy	0	2
744	Michael Lebowitz	0	2
1365	Neoklis Polyzotis	0	0
3044	Gediminas Adomavicius	0	1
776	Eric Nyberg	0	3
315	Evan Sultanik	0	2
4003	P. Lebeux	0	0
2803	K. Brown	0	0
2682	Zong-Cheol Zhoo	0	3
91	Yoav Shoham	0	2
3193	Arie Tzvieli	0	0
2957	Haggai Roitman	0	0
247	Enrico Pontelli	0	2
823	Nic Wilson	0	2
2279	Mohammed Aljlayl	0	3
1055	Nitesh V. Chawla	0	1
1496	H.-J. Schneider	0	0
1900	Manoranjan Dash	0	1
36	Wei Li	0	1
1136	Richard Edwin Stearns	0	2
1086	Paul Fodor	0	2
979	Jordan Erenrich	0	2
985	Vincent Vidal	0	2
1832	Arie Shoshani	0	0
1288	Steven A. Demurjian	0	0
57	M. Cameron Jones	0	3
454	Lonnie Chrisman	0	2
1648	Erol Gelenbe	0	0
1730	Bir Bhanu	0	2
1709	Jonathan J. Oliver	0	2
2640	Nicole Schweikardt	0	0
3480	Yazhong Feng	0	3
959	Ronen Feldman	0	1
3282	Jin Shieh	0	1
3508	Bo Zhang 0002	0	1
3671	Yolla Polity	0	3
3603	Keng-Pei Lin	0	1
2072	Johannes Klein	0	0
585	Michel Galley	0	2
1949	Philippe Mulhem	0	3
2883	Olga Vechtomova	0	3
2426	Kaidi Zhao	0	1
2715	Roger Nasr	0	3
3995	Karen Chase	0	0
2614	Jonathan Furner	0	3
3423	David M. Neves	0	2
758	Pascal Poupart	0	2
2424	Ian Ruthven	0	3
3039	Douglas B. Terry	0	0
1059	Kristen Grauman	0	2
1667	Jacques Savoy	0	3
3178	Emmanuel O. Onuegbe	0	0
2906	Allan P. White	0	2
2827	P. Bruce Berra	0	0
3559	Lisa Friedland	0	1
1072	Kevin P. Murphy	0	2
2837	Prabhu Ram	0	0
3098	Jo-Mei Chang	0	0
1636	Xing Li	0	3
361	Stephen J. Buckley	0	2
1598	Stefano Borgo	0	2
3412	Myung W. Kim	0	2
1017	Ingrid Zukerman	0	2
3413	Fukumi Kozato	0	2
2800	Feifei Li	0	0
1323	M. Howard Williams	0	0
3965	Andrew E. Wade	0	0
2036	Fernando de Ferreira Rezende	0	0
3202	Feida Zhu	0	1
1820	Laurence A. F. Park	0	3
3251	Jason R. Chen	0	1
3380	B. L. Hills	0	2
240	Shantanu Godbole	0	1
3576	Mark Shavlik	0	1
2532	Willem Jonker	0	0
1676	Zhiwei Li	0	3
1120	Young-In Song	0	3
4047	M. F. Colinas	0	0
2358	Xiao-Jun Yuan	0	3
829	Srinivas Narayanan	0	2
1596	Michelangelo Ceci	0	1
2553	Shai Shalev-Shwartz	0	2
2889	Paul N. Bennett	0	3
3095	Xing Yi	0	3
1013	H. V. Jagadish	0	0
2565	Soumitra Sengupta	0	0
1855	Pat Hanrahan	0	0
1502	Hector Gonzalez	0	1
2923	Shu-Yao Chien	0	0
3431	V. Prati	0	2
601	Wayne Iba	0	2
3016	Michael Steinbrunn	0	0
1912	Hui Fang	0	3
2159	Cheng Luo	0	0
912	Arthur C. Graesser	0	2
1338	Yoshiteru Ishida	0	2
3958	Florin Rusu	0	0
3621	Dhruv Gupta	0	3
3949	John Nauman	0	0
3287	Meghana Deodhar	0	1
2844	Dimitris Sacharidis	0	1
3021	Edward N. May	0	0
3461	Alfred Inselberg	0	1
2821	Sarah Cohen Boulakia	0	0
1150	Clarence A. Ellis	0	0
